Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date,EMI
APP107753,Female,82.0,Graduate,Single,Salaried,140979.0,2686908.0,36.0,477.0,474345.0,Approved,2021-01-11,86698.96340861978
APP107754,Male,63.0,Graduate,Single,Self-Employed,188643.0,1173623.0,36.0,800.0,44218.0,Approved,2022-06-02,37869.51303599325
APP107755,Male,53.0,Graduate,Married,Self-Employed,119989.0,2451287.0,24.0,683.0,269212.0,Approved,2019-05-21,113114.45804711214
APP107756,Female,86.0,Graduate,Married,Salaried,199783.0,2108311.0,60.0,840.0,496944.0,Rejected,2021-05-27,44795.37808225884
APP107757,Male,39.0,Graduate,Married,Self-Employed,121094.0,2954600.0,60.0,570.0,667385.0,Rejected,2019-08-16,62776.51830391341
APP107758,Male,82.0,Graduate,Single,Self-Employed,79450.0,2648733.0,36.0,642.0,618527.0,Approved,2020-12-17,85467.16353749503
APP107759,Male,29.0,Graduate,Married,Salaried,57643.0,1315236.0,72.0,570.0,75596.0,Approved,2018-07-23,24365.848772853322
APP107760,Male,36.0,Graduate,Married,Self-Employed,103076.0,1827925.0,36.0,307.0,362808.0,Approved,2024-04-01,58981.99815129558
APP107761,Male,39.0,Graduate,Single,Salaried,117133.0,872885.0,24.0,502.0,706657.0,Approved,2024-03-22,40279.21402612321
APP107762,Male,53.0,Graduate,Single,Self-Employed,74638.0,2290680.0,12.0,416.0,885830.0,Approved,2024-10-06,201387.164560039
APP107763,Male,79.0,Graduate,Single,Salaried,174318.0,691310.0,72.0,401.0,980889.0,Rejected,2018-04-11,12807.096912767922
APP_MISSING_228,Male,68.0,Not Graduate,Single,Self-Employed,68889.0,2648549.0,72.0,570.0,232603.0,Rejected,2024-06-13,49066.589115179246
APP107765,Male,65.0,Graduate,Married,Self-Employed,35819.0,859395.0,24.0,603.0,48421.0,Rejected,2023-03-07,39656.718969830115
APP107766,Female,34.0,Graduate,Single,Self-Employed,105140.0,902946.0,12.0,327.0,404961.0,Rejected,2018-04-17,79383.29871078848
APP107767,Male,30.0,Not Graduate,Married,Self-Employed,192628.0,1696950.0,60.0,797.0,793673.0,Rejected,2018-12-22,36055.172522786794
APP107768,Female,53.0,Graduate,Single,Self-Employed,89777.0,1116316.0,36.0,570.0,608392.0,Rejected,2022-02-08,36020.377339476
APP107769,Female,84.0,Graduate,Married,Self-Employed,159300.0,1936007.0,12.0,642.0,93992.0,Approved,2020-10-18,170205.7730885097
APP107770,Male,22.0,Not Graduate,Single,Self-Employed,103076.0,2896741.0,60.0,634.0,299278.0,Approved,2023-10-15,61547.18554396413
APP107771,Male,77.0,Graduate,Married,Self-Employed,98772.0,1166617.0,36.0,663.0,608692.0,Rejected,2020-01-16,37643.44912251322
APP107772,Male,32.0,Not Graduate,Single,Self-Employed,103076.0,642236.0,72.0,376.0,210888.0,Rejected,2022-09-12,11897.959949759757
APP107773,Female,61.0,Graduate,Married,Self-Employed,190900.0,677181.0,12.0,466.0,193414.0,Rejected,2021-06-26,59534.968430305315
APP107774,Male,63.0,Graduate,Married,Self-Employed,185585.0,2678918.0,48.0,493.0,650210.0,Rejected,2021-03-05,67944.28128984626
APP107775,Male,46.0,Not Graduate,Married,Salaried,129767.0,226412.0,36.0,507.0,210352.0,Rejected,2021-03-25,7305.678386931156
APP107776,Male,85.0,Graduate,Married,Salaried,138348.0,401307.0,12.0,596.0,339113.0,Approved,2024-06-28,35281.260956613565
APP107777,Female,66.0,Graduate,Married,Salaried,56342.0,2848151.0,60.0,570.0,490522.0,Rejected,2023-08-12,60514.791641443604
APP107778,Male,60.0,Graduate,Single,Self-Employed,179415.0,939921.0,36.0,452.0,986196.0,Rejected,2020-08-31,30328.60685441902
APP107779,Male,85.0,Not Graduate,Married,Salaried,130254.0,2690391.0,12.0,577.0,262033.0,Approved,2018-09-08,236528.11176063347
APP107780,Male,37.0,Graduate,Married,Self-Employed,70620.0,2240525.0,36.0,776.0,20520.0,Rejected,2019-04-09,72295.43958747297
APP107781,Male,35.0,Graduate,Married,Salaried,78756.0,2769216.0,48.0,781.0,178032.0,Rejected,2024-06-20,70234.47184883707
APP107782,Male,81.0,Graduate,Single,Self-Employed,122850.0,369564.0,36.0,649.0,972265.0,Approved,2023-05-29,11924.790768103394
APP107783,Male,66.0,Not Graduate,Single,Salaried,58456.0,2386668.0,72.0,570.0,123866.0,Rejected,2023-01-07,44215.02419262269
APP107784,Female,59.0,Graduate,Married,Self-Employed,72820.0,1273016.0,72.0,706.0,669939.0,Rejected,2020-10-25,23583.687901960293
APP107785,Male,29.0,Graduate,Married,Self-Employed,86262.0,2378104.0,24.0,684.0,359752.0,Approved,2018-07-28,109737.43390295366
APP107786,Female,53.0,Not Graduate,Married,Salaried,18926.0,1237235.0,36.0,570.0,589252.0,Rejected,2024-10-15,39922.093347767644
APP107787,Male,25.0,Graduate,Single,Self-Employed,169787.0,924683.0,48.0,556.0,106223.0,Rejected,2022-09-27,23452.349738192403
APP107788,Female,45.0,Graduate,Married,Self-Employed,135107.0,608663.0,60.0,837.0,876076.0,Rejected,2018-05-28,12932.289975094716
APP107789,Male,77.0,Not Graduate,Married,Salaried,26805.0,1731286.0,36.0,376.0,497886.0,Rejected,2024-01-21,55863.729448070306
APP107790,Female,66.0,Graduate,Married,Self-Employed,97891.0,2419011.0,12.0,716.0,822245.0,Approved,2020-05-02,212669.49828415338
APP107791,Female,55.0,Graduate,Married,Self-Employed,103076.0,1524692.0,12.0,561.0,338912.0,Approved,2024-04-07,134044.6499324982
APP107792,Female,75.0,Not Graduate,Married,Salaried,136248.0,2556680.0,48.0,727.0,868748.0,Approved,2019-10-21,64844.009815949634
APP107793,Male,22.0,Not Graduate,Married,Salaried,34127.0,429038.0,48.0,560.0,871824.0,Rejected,2018-06-12,10881.512071677096
APP107794,Female,63.0,Graduate,Married,Self-Employed,52877.0,1214763.0,24.0,574.0,464584.0,Rejected,2020-08-23,56055.149152540725
APP107795,Male,19.0,Not Graduate,Single,Self-Employed,196021.0,2000227.0,12.0,825.0,211760.0,Approved,2020-05-12,175851.73136642095
APP107796,Female,42.0,Graduate,Married,Salaried,77394.0,1682656.0,60.0,409.0,94120.0,Approved,2024-07-26,35751.467265683925
APP107797,Female,18.0,Graduate,Single,Salaried,120692.0,312380.0,72.0,654.0,49116.0,Approved,2022-10-18,5787.101204395196
APP107798,Female,86.0,Graduate,Single,Self-Employed,194771.0,2439003.0,60.0,773.0,340897.0,Rejected,2023-04-04,51821.605791917595
APP107799,Female,57.0,Graduate,Married,Self-Employed,183980.0,2347803.0,24.0,650.0,365608.0,Rejected,2021-01-22,108339.19649000058
APP107800,Female,85.0,Not Graduate,Married,Self-Employed,120502.0,2312145.0,12.0,528.0,840547.0,Approved,2022-01-23,203274.27907943117
APP107801,Male,86.0,Graduate,Married,Self-Employed,65988.0,2136065.0,48.0,551.0,165490.0,Rejected,2022-07-27,54176.12678454341
APP107802,Male,86.0,Graduate,Single,Self-Employed,103076.0,1398139.0,36.0,510.0,496944.0,Rejected,2022-12-30,45114.01283600489
APP107803,Male,33.0,Not Graduate,Married,Self-Employed,133485.0,2206413.0,12.0,570.0,574142.0,Rejected,2019-02-24,193978.75649082777
APP107804,Male,71.0,Not Graduate,Married,Self-Employed,91748.0,1351722.0,48.0,495.0,661877.0,Approved,2022-04-16,34283.16200558344
APP107805,Male,80.0,Graduate,Married,Self-Employed,50936.0,1444321.0,72.0,570.0,770904.0,Rejected,2023-01-26,26757.25654213866
APP107806,Female,35.0,Graduate,Single,Self-Employed,186039.0,919047.0,48.0,561.0,572057.0,Rejected,2020-07-09,23309.406217954165
APP107807,Female,34.0,Graduate,Married,Salaried,15694.0,2924933.0,12.0,499.0,997185.0,Rejected,2024-09-16,257148.07978333443
APP107808,Female,21.0,Not Graduate,Single,Self-Employed,56099.0,2014123.0,12.0,732.0,811247.0,Approved,2021-02-18,177073.41053536916
APP107809,Male,26.0,Graduate,Single,Self-Employed,155929.0,1382386.0,24.0,570.0,1968.0,Rejected,2019-06-18,63790.10014001428
APP107810,Female,48.0,Not Graduate,Married,Self-Employed,41651.0,2804264.0,60.0,771.0,655722.0,Approved,2024-09-28,59582.322590200165
APP107811,Male,22.0,Not Graduate,Married,Self-Employed,191606.0,2444765.0,24.0,750.0,588322.0,Rejected,2019-02-13,112813.50083753887
APP107812,Male,33.0,Graduate,Married,Self-Employed,68983.0,1807666.0,36.0,504.0,241872.0,Approved,2021-06-26,58328.29720593562
APP107813,Female,59.0,Graduate,Single,Salaried,39088.0,2985267.0,24.0,785.0,714088.0,Rejected,2022-05-01,137754.92581281927
APP107814,Female,58.0,Graduate,Married,Self-Employed,164735.0,1524692.0,60.0,730.0,213026.0,Approved,2024-02-15,32395.199094913132
APP107815,Female,47.0,Not Graduate,Married,Self-Employed,191762.0,626273.0,36.0,850.0,938612.0,Approved,2018-06-19,20208.068125446247
APP107816,Female,43.0,Not Graduate,Married,Self-Employed,157934.0,1546424.0,12.0,797.0,348511.0,Approved,2018-03-29,135955.2379937808
APP107817,Male,66.0,Not Graduate,Single,Salaried,128584.0,1151697.0,60.0,335.0,406014.0,Approved,2019-02-20,24470.157652833605
APP107818,Female,48.0,Graduate,Married,Salaried,183779.0,2223717.0,60.0,439.0,631015.0,Rejected,2018-09-11,47247.414524207474
APP107819,Male,67.0,Graduate,Single,Self-Employed,34485.0,1360500.0,12.0,367.0,63941.0,Approved,2021-06-26,119609.56457642843
APP_MISSING_229,Female,32.0,Graduate,Married,Salaried,23004.0,1329225.0,36.0,662.0,725555.0,Approved,2021-01-04,42890.35189772877
APP107821,Male,69.0,Not Graduate,Married,Self-Employed,143391.0,2421071.0,36.0,696.0,259275.0,Rejected,2023-02-06,78121.15116657157
APP107822,Male,55.0,Graduate,Single,Salaried,163261.0,1510541.0,72.0,468.0,476184.0,Approved,2021-06-26,27984.037519650185
APP107823,Male,55.0,Graduate,Single,Self-Employed,16386.0,1551826.0,12.0,483.0,855654.0,Approved,2021-04-23,136430.1596165973
APP107824,Female,77.0,Not Graduate,Single,Self-Employed,97368.0,210057.0,60.0,471.0,496944.0,Approved,2020-02-01,4463.090470914892
APP107825,Male,37.0,Not Graduate,Married,Self-Employed,185761.0,1069518.0,12.0,587.0,584204.0,Rejected,2024-05-18,94027.62387846569
APP107826,Male,61.0,Not Graduate,Married,Salaried,154526.0,737727.0,48.0,733.0,196377.0,Rejected,2023-08-25,18710.662589565793
APP107827,Female,80.0,Not Graduate,Married,Self-Employed,144174.0,1575698.0,36.0,707.0,918273.0,Rejected,2024-01-20,50843.3423269555
APP107828,Male,67.0,Not Graduate,Single,Self-Employed,51732.0,2253964.0,24.0,783.0,53052.0,Approved,2020-01-24,104009.00274741436
APP107829,Male,39.0,Graduate,Single,Self-Employed,147950.0,1501848.0,24.0,447.0,535336.0,Approved,2022-05-11,69302.66533014669
APP107830,Male,89.0,Graduate,Married,Self-Employed,33072.0,2632335.0,72.0,818.0,940790.0,Approved,2024-06-24,48766.211181482904
APP107831,Female,71.0,Not Graduate,Single,Salaried,133036.0,2094597.0,72.0,500.0,438641.0,Approved,2020-02-29,38804.16422761561
APP107832,Female,26.0,Not Graduate,Single,Self-Employed,138107.0,574372.0,12.0,577.0,301380.0,Approved,2020-09-12,50496.423980075226
APP107833,Female,32.0,Graduate,Single,Salaried,141641.0,2073910.0,60.0,570.0,451480.0,Approved,2024-09-30,44064.4584971465
APP107834,Female,65.0,Graduate,Married,Self-Employed,49633.0,882917.0,60.0,562.0,239163.0,Approved,2020-09-02,18759.3769753389
APP107835,Male,37.0,Graduate,Single,Self-Employed,192444.0,319183.0,72.0,406.0,626765.0,Approved,2019-12-02,5913.132478783763
APP107836,Female,52.0,Not Graduate,Married,Self-Employed,99100.0,1846600.0,36.0,697.0,424390.0,Approved,2019-03-31,59584.587872140495
APP107837,Male,84.0,Not Graduate,Married,Self-Employed,61544.0,1119132.0,48.0,829.0,146279.0,Approved,2020-09-30,28384.07872449557
APP107838,Female,77.0,Graduate,Single,Salaried,143180.0,1001654.0,60.0,570.0,47788.0,Rejected,2023-01-23,21282.18732322077
APP_MISSING_230,Male,51.0,Graduate,Married,Self-Employed,10299.0,743776.0,72.0,570.0,922489.0,Approved,2024-06-01,13779.073517511497
APP107840,Male,53.0,Not Graduate,Married,Self-Employed,107423.0,2613103.0,72.0,512.0,307125.0,Approved,2024-08-30,48409.92226937928
APP107841,Male,71.0,Not Graduate,Married,Salaried,64729.0,1751315.0,48.0,643.0,843957.0,Rejected,2022-12-01,44417.8728080244
APP107842,Male,29.0,Graduate,Single,Self-Employed,41784.0,1295418.0,60.0,720.0,24339.0,Rejected,2021-11-03,27523.804165781796
APP107843,Female,36.0,Graduate,Married,Salaried,93905.0,2708108.0,72.0,570.0,420286.0,Rejected,2022-12-10,50169.96948726636
APP107844,Male,43.0,Not Graduate,Single,Salaried,141926.0,2615425.0,24.0,637.0,178700.0,Rejected,2019-10-17,120688.59396629945
APP_MISSING_231,Female,40.0,Not Graduate,Married,Self-Employed,26616.0,2197155.0,36.0,498.0,215263.0,Rejected,2022-01-01,70896.01167887622
APP107846,Male,50.0,Graduate,Single,Self-Employed,36249.0,2874912.0,60.0,418.0,449165.0,Rejected,2024-11-24,61083.38380496186
APP107847,Male,74.0,Graduate,Single,Self-Employed,101335.0,659437.0,24.0,400.0,185305.0,Approved,2019-03-09,30429.67178923296
APP107848,Male,47.0,Graduate,Single,Self-Employed,37685.0,1117560.0,60.0,833.0,18756.0,Approved,2020-02-24,23744.847287525034
APP107849,Female,40.0,Graduate,Married,Salaried,155358.0,2908099.0,72.0,569.0,701183.0,Rejected,2023-08-13,53874.97030988049
APP107850,Female,53.0,Not Graduate,Married,Salaried,191094.0,777496.0,12.0,570.0,647213.0,Approved,2021-06-26,68354.25065778375
APP107851,Male,53.0,Graduate,Single,Self-Employed,126159.0,1129124.0,12.0,570.0,99204.0,Rejected,2022-04-23,99267.93825269766
APP107852,Female,60.0,Not Graduate,Married,Self-Employed,95652.0,1524692.0,24.0,570.0,160332.0,Approved,2019-05-13,70356.80002740092
APP107853,Male,83.0,Graduate,Married,Self-Employed,182492.0,1524692.0,36.0,300.0,300314.0,Approved,2023-08-30,49197.52217694662
APP107854,Female,70.0,Graduate,Married,Self-Employed,19275.0,2070020.0,12.0,823.0,349330.0,Approved,2018-01-10,181987.64488386502
APP107855,Female,77.0,Not Graduate,Single,Self-Employed,118262.0,1600177.0,60.0,474.0,650297.0,Approved,2022-06-20,33999.03226494322
APP107856,Female,54.0,Graduate,Married,Salaried,103076.0,2494601.0,36.0,482.0,848393.0,Rejected,2022-04-22,80493.75744093445
APP107857,Female,78.0,Not Graduate,Married,Salaried,57586.0,329543.0,48.0,683.0,614072.0,Rejected,2019-05-05,8358.061832836916
APP107858,Female,70.0,Graduate,Married,Self-Employed,103076.0,1362512.0,48.0,642.0,772835.0,Approved,2023-05-13,34556.82428084436
APP107859,Female,29.0,Not Graduate,Married,Self-Employed,103076.0,2949552.0,12.0,570.0,615307.0,Rejected,2023-01-21,259312.48101105005
APP107860,Female,52.0,Graduate,Married,Self-Employed,142829.0,1524692.0,60.0,498.0,460047.0,Approved,2018-07-01,32395.199094913132
APP107861,Male,84.0,Graduate,Single,Salaried,122985.0,1882083.0,60.0,637.0,67954.0,Approved,2018-02-22,39988.701651318035
APP107862,Female,55.0,Graduate,Single,Self-Employed,175257.0,2149783.0,72.0,723.0,557315.0,Rejected,2023-01-08,39826.53111110929
APP107863,Female,41.0,Not Graduate,Married,Self-Employed,131105.0,775485.0,36.0,711.0,367095.0,Approved,2023-02-10,25022.719661013143
APP107864,Female,57.0,Graduate,Single,Self-Employed,103076.0,1759741.0,72.0,751.0,493338.0,Rejected,2023-06-04,32600.6762933722
APP107865,Male,53.0,Graduate,Married,Salaried,33904.0,786862.0,48.0,322.0,153028.0,Approved,2019-03-20,19956.8531266321
APP107866,Male,74.0,Graduate,Single,Self-Employed,33545.0,2388441.0,36.0,685.0,613941.0,Approved,2021-04-25,77068.27284843664
APP107867,Female,89.0,Graduate,Single,Self-Employed,19701.0,1435253.0,60.0,570.0,252734.0,Approved,2018-05-13,30494.884662982004
APP107868,Male,62.0,Not Graduate,Single,Self-Employed,9186.0,2850733.0,60.0,301.0,773259.0,Approved,2023-06-27,60569.6515108881
APP107869,Male,89.0,Not Graduate,Married,Salaried,180968.0,1199657.0,24.0,720.0,515895.0,Rejected,2019-07-25,55358.083895286196
APP107870,Female,30.0,Graduate,Married,Self-Employed,185416.0,2033562.0,24.0,658.0,776583.0,Rejected,2024-05-18,93838.568692773
APP107871,Male,23.0,Graduate,Married,Self-Employed,134410.0,2424101.0,12.0,665.0,149628.0,Approved,2021-05-28,213116.99015015416
APP107872,Female,88.0,Graduate,Married,Salaried,191754.0,2666205.0,72.0,326.0,644002.0,Approved,2022-10-13,49393.68130694825
APP107873,Female,64.0,Graduate,Married,Salaried,9766.0,1910308.0,36.0,805.0,321903.0,Rejected,2018-12-25,61640.265833885496
APP107874,Female,61.0,Graduate,Married,Salaried,55988.0,131560.0,24.0,338.0,198647.0,Approved,2020-08-24,6070.826508963689
APP107875,Female,49.0,Not Graduate,Single,Self-Employed,171733.0,2625958.0,48.0,598.0,188138.0,Rejected,2018-11-29,66601.07887114205
APP107876,Male,20.0,Not Graduate,Married,Salaried,45379.0,145803.0,48.0,384.0,697096.0,Approved,2021-02-25,3697.9407525364554
APP107877,Male,71.0,Not Graduate,Married,Self-Employed,64837.0,2568881.0,72.0,443.0,865879.0,Rejected,2023-01-10,47590.67267125916
APP_MISSING_232,Female,55.0,Graduate,Married,Self-Employed,95987.0,716171.0,36.0,818.0,904543.0,Approved,2018-06-28,23108.82371979786
APP107879,Male,21.0,Graduate,Single,Self-Employed,126432.0,2661858.0,48.0,570.0,69740.0,Rejected,2022-06-21,67511.59561644949
APP107880,Male,34.0,Graduate,Single,Salaried,48434.0,2436249.0,24.0,310.0,566552.0,Approved,2020-08-01,112420.53064484858
APP107881,Female,54.0,Graduate,Married,Self-Employed,180214.0,1112424.0,12.0,374.0,479430.0,Rejected,2023-09-17,97799.7429359565
APP107882,Male,53.0,Not Graduate,Single,Self-Employed,145207.0,2611686.0,72.0,530.0,529407.0,Rejected,2024-05-25,48383.67115725102
APP107883,Female,75.0,Graduate,Married,Self-Employed,103076.0,1524692.0,72.0,399.0,95556.0,Rejected,2022-05-10,28246.196650015114
APP107884,Male,58.0,Graduate,Married,Salaried,104396.0,1524692.0,36.0,468.0,683692.0,Rejected,2020-08-07,49197.52217694662
APP107885,Female,53.0,Graduate,Married,Salaried,168798.0,1524692.0,24.0,685.0,356721.0,Rejected,2018-06-12,70356.80002740092
APP107886,Male,84.0,Not Graduate,Married,Salaried,145803.0,2800310.0,24.0,398.0,649315.0,Approved,2020-03-03,129220.09867221123
APP107887,Female,47.0,Graduate,Single,Self-Employed,166905.0,541982.0,60.0,317.0,60350.0,Approved,2021-11-30,11515.515786702632
APP107888,Female,69.0,Not Graduate,Single,Self-Employed,55856.0,1359149.0,24.0,825.0,664534.0,Rejected,2020-09-14,62717.830486709405
APP107889,Male,42.0,Graduate,Single,Self-Employed,103076.0,2297643.0,48.0,559.0,181.0,Rejected,2018-10-24,58274.16229076301
APP107890,Female,69.0,Graduate,Married,Self-Employed,27521.0,364373.0,12.0,734.0,68909.0,Approved,2023-02-18,32034.175577660386
APP107891,Female,76.0,Graduate,Married,Salaried,77682.0,1782378.0,24.0,391.0,5659.0,Rejected,2023-01-09,82247.70151561023
APP107892,Male,47.0,Graduate,Single,Salaried,103076.0,2836956.0,48.0,539.0,51835.0,Approved,2023-08-25,71952.53325070685
APP107893,Female,84.0,Not Graduate,Married,Salaried,169987.0,1241887.0,48.0,570.0,960618.0,Rejected,2021-02-21,31497.46265402797
APP107894,Male,21.0,Graduate,Single,Self-Employed,157628.0,107733.0,12.0,661.0,863958.0,Approved,2021-10-05,9471.442278950653
APP107895,Male,74.0,Not Graduate,Married,Self-Employed,133349.0,1271042.0,36.0,780.0,172036.0,Approved,2021-09-15,41012.95014522972
APP107896,Male,80.0,Not Graduate,Married,Self-Employed,48693.0,895802.0,72.0,499.0,714605.0,Approved,2021-12-18,16595.482531210786
APP107897,Male,53.0,Not Graduate,Single,Salaried,95820.0,1197080.0,36.0,678.0,244905.0,Approved,2018-01-05,38626.4044459991
APP107898,Male,68.0,Graduate,Married,Self-Employed,161886.0,1524692.0,36.0,306.0,300502.0,Approved,2023-11-18,49197.52217694662
APP107899,Male,80.0,Not Graduate,Single,Salaried,111858.0,2976266.0,72.0,570.0,741747.0,Approved,2018-08-16,55137.82109354144
APP107900,Female,18.0,Not Graduate,Married,Self-Employed,154560.0,1513461.0,36.0,586.0,496944.0,Rejected,2020-06-09,48835.12939757263
APP107901,Female,36.0,Graduate,Single,Self-Employed,187698.0,1524692.0,36.0,345.0,589193.0,Rejected,2024-01-21,49197.52217694662
APP107902,Male,52.0,Not Graduate,Married,Salaried,20371.0,1524692.0,12.0,799.0,949639.0,Approved,2019-03-20,134044.6499324982
APP107903,Male,80.0,Not Graduate,Single,Self-Employed,103076.0,2782106.0,48.0,577.0,496944.0,Approved,2020-05-10,70561.39554931097
APP107904,Male,43.0,Not Graduate,Married,Self-Employed,152411.0,640012.0,60.0,760.0,595510.0,Approved,2022-07-07,13598.363579748268
