Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date
APP105049,MALE,64.0,graduate,Single,SELF EMPLOYED,111590,632261,24.0,588.0,299445.0,Approved,2021-04-15
APP105050,female,,not graduate,Married,SALARIED,39843,1379147,72.0,404.0,787561.0,,2020-10-20
APP105051,Female,48.0,graduate,Single,SALARIED,54517,1756884,24.0,539.0,759090.0,Rejected,2023-07-29
APP105052,male,34.0,Graduate,Single,Self-Employed,164660,2897728,24.0,792.0,489932.0,Rejected,2018-06-05
APP105053,Male,67.0,Not Graduate,,Salaried,17910,2188004,60.0,764.0,518839.0,Approved,2018-08-24
APP105054,FEMALE,24.0,Graduate,married,SALARIED,78.6k,1155594,48.0,803.0,197376.0,Approved,2022-09-23
APP105055,MALE,45.0,not graduate,Married,Salaried,81465,2938376,24.0,398.0,718138.0,Approved,2021-08-21
APP105056,FEMALE,27.0,Not Graduate,married,Salaried,125873,"1,225,062",48.0,518.0,558034.0,Approved,2019-05-09
APP105057,male,44.0,GRADUATE,married,Self-Employed,30009,2617191,72.0,861.0,205935.0,Approved,2022-07-04
APP105058,MALE,30.0,not graduate,married,Self-Employed,97658,"2,077,507",12.0,849.0,499150.0,Rejected,2019-07-17
APP105059,FEMALE,83.0,GRADUATE,Married,SELF EMPLOYED,61041,204081,24.0,424.0,694536.0,Approved,2023-05-21
APP105060,male,77.0,,Single,SELF EMPLOYED,56066,1533169,60.0,529.0,460752.0,Approved,2020-10-01
APP105061,Male,60.0,graduate,Single,SALARIED,14387,637392,72.0,682.0,150193.0,Approved,2020-09-04
APP105062,male,86.0,graduate,Single,SELF EMPLOYED,56445,748200,60.0,529.0,657257.0,Approved,2021-11-22
APP105063,female,,Not Graduate,Single,Self-Employed,34701,2674765,24.0,857.0,246849.0,Rejected,2019-11-06
APP105064,MALE,87.0,Not Graduate,Single,SELF EMPLOYED,139784,1709294,36.0,558.0,343666.0,Approved,2022-11-13
APP105065,Female,82.0,graduate,Single,SELF EMPLOYED,69877,344767,36.0,680.0,899997.0,Rejected,2023-09-21
APP105066,Male,84.0,Not Graduate,MARRIED,SELF EMPLOYED,34359,791373,48.0,572.0,422542.0,Rejected,2024-07-22
APP105067,FEMALE,71.0,Graduate,MARRIED,Salaried,"114,926",2284652,24.0,362.0,,Rejected,2024-02-23
APP105068,MALE,53.0,not graduate,Single,SELF EMPLOYED,139608,1258020,48.0,,183470.0,Rejected,2018-02-06
APP105069,Female,88.0,Graduate,Married,Self-Employed,194139,2919902,72.0,639.0,972028.0,Approved,2018-11-23
APP105070,male,32.0,not graduate,married,Salaried,39935,322481,24.0,663.0,974006.0,Approved,2020-07-12
APP105071,Female,35.0,graduate,married,SELF EMPLOYED,116958,2001082,48.0,402.0,956615.0,Rejected,2022-05-20
APP105072,MALE,21.0,,Married,SELF EMPLOYED,187.5k,705209,12.0,,969526.0,Approved,2023-02-23
APP105073,MALE,28.0,GRADUATE,MARRIED,Self-Employed,126602,1339457,,801.0,249947.0,Approved,
APP105074,female,23.0,Graduate,married,SALARIED,85601,954362,60.0,880.0,204976.0,,2018-01-30
APP105075,female,68.0,Not Graduate,MARRIED,Self-Employed,39.0k,1538518,36.0,842.0,574935.0,Rejected,2022-09-21
APP105076,Female,75.0,Graduate,SINGLE,self-employed,14490,442925,36.0,733.0,420611.0,Approved,2022-01-04
APP105077,male,77.0,graduate,married,Self-Employed,40026,2082379,12.0,743.0,863765.0,Approved,2020-01-11
APP105078,Female,35.0,,SINGLE,SALARIED,92405,2243790,60.0,810.0,734448.0,Rejected,
APP105079,MALE,84.0,Not Graduate,SINGLE,Self-Employed,33847,177868,36.0,405.0,960253.0,Rejected,2021-08-26
APP105080,MALE,34.0,not graduate,,Salaried,33900,1396018,12.0,840.0,860732.0,Approved,2020-08-15
APP105081,FEMALE,51.0,Not Graduate,,Salaried,117459,1964897,36.0,349.0,521249.0,Approved,2021-07-01
APP105082,female,47.0,not graduate,Single,Self-Employed,59655,,72.0,432.0,885515.0,Rejected,2019-02-24
APP105083,FEMALE,36.0,graduate,Single,Salaried,"126,064",1251152,36.0,528.0,611727.0,Rejected,2022-06-18
APP105084,Male,26.0,graduate,Married,SALARIED,148791,611711,24.0,819.0,147876.0,,2018-08-26
APP105085,MALE,57.0,not graduate,married,self-employed,97100,2745225 rs,12.0,841.0,803770.0,Approved,2020-01-20
APP105086,FEMALE,61.0,Graduate,Married,self-employed,135656,2770038 rs,72.0,338.0,13953.0,Approved,2020-06-03
APP105087,Female,76.0,Graduate,SINGLE,SALARIED,141371,669007,72.0,611.0,446358.0,Rejected,2020-11-24
APP105088,female,42.0,Not Graduate,Married,SELF EMPLOYED,11520,1555418,60.0,822.0,227668.0,Approved,2024-02-09
APP105089,female,88.0,graduate,Single,SELF EMPLOYED,26299,2191878,60.0,634.0,205004.0,Rejected,2020-03-09
APP105090,male,70.0,Graduate,MARRIED,self-employed,28920,470130 rs,36.0,381.0,195134.0,,2023-05-24
APP105091,Female,65.0,graduate,MARRIED,Salaried,163049,325482,24.0,488.0,896927.0,Rejected,2020-04-18
APP105092,male,88.0,Not Graduate,MARRIED,Salaried,168822,666048,12.0,807.0,753924.0,Approved,2019-04-07
APP105093,FEMALE,70.0,GRADUATE,MARRIED,SELF EMPLOYED,120542,674349,60.0,464.0,525040.0,Rejected,2023-04-10
APP105094,Male,,graduate,MARRIED,self-employed,76558,2532954,48.0,595.0,471521.0,Rejected,2021-10-27
APP105095,Female,60.0,GRADUATE,married,Self-Employed,191438,"1,051,712",48.0,895.0,160720.0,Approved,2018-03-10
APP105096,,36.0,graduate,SINGLE,Self-Employed,122615,2167614 rs,12.0,429.0,779338.0,Rejected,2021-09-24
APP105097,Female,83.0,not graduate,Single,Salaried,115319,426958,24.0,705.0,353529.0,Rejected,2020-05-27
APP105098,male,51.0,GRADUATE,MARRIED,SALARIED,55097,2375586,48.0,623.0,724890.0,Approved,2023-07-13
APP105099,FEMALE,150.0,not graduate,married,SELF EMPLOYED,30118,987093,48.0,425.0,785703.0,,2024-02-17
APP105100,Female,71.0,not graduate,Single,Salaried,61251,58808,36.0,512.0,348481.0,Approved,2021-12-11
APP105101,Female,18.0,Not Graduate,MARRIED,SALARIED,72.9k,1993097,48.0,560.0,318936.0,Approved,
APP105102,female,72.0,Not Graduate,SINGLE,SALARIED,167512,2682796,36.0,491.0,351971.0,Approved,2021-10-09
,Male,32.0,Graduate,Married,,183845,1065422,24.0,876.0,355696.0,Rejected,2020-05-05
APP105104,female,32.0,GRADUATE,SINGLE,,40007,1814324,12.0,489.0,470727.0,Rejected,2022-08-05
APP105105,female,40.0,Graduate,,SALARIED,20.9k,2767608,48.0,485.0,972193.0,,2022-03-30
APP105106,Male,83.0,GRADUATE,MARRIED,SELF EMPLOYED,80777,2019700,48.0,793.0,995647.0,Approved,2024-05-08
APP105107,FEMALE,63.0,Not Graduate,,self-employed,163113,1598181,48.0,591.0,942077.0,Rejected,2024-05-19
APP105108,,26.0,Not Graduate,Married,Self-Employed,138017,2260438,12.0,,85967.0,Approved,2024-04-18
APP105109,FEMALE,83.0,Not Graduate,Single,self-employed,120497,2312684,72.0,395.0,617037.0,Approved,2020-10-12
APP105110,female,,GRADUATE,married,Self-Employed,154831,2323319,12.0,320.0,224163.0,Rejected,2023-02-16
APP105111,MALE,35.0,,Single,,71354,816375,48.0,663.0,965927.0,Approved,2020-07-04
APP105112,Male,34.0,Graduate,MARRIED,SELF EMPLOYED,9001,562757,36.0,317.0,491323.0,Rejected,2023-09-22
APP105113,female,89.0,not graduate,Married,self-employed,85980,1230468,60.0,370.0,52733.0,Rejected,
APP105114,MALE,51.0,GRADUATE,SINGLE,SELF EMPLOYED,56564,1253866,12.0,727.0,159643.0,Approved,2023-11-03
APP105115,male,86.0,not graduate,SINGLE,self-employed,174255,154393,60.0,352.0,487873.0,Rejected,2021-08-15
APP105116,MALE,81.0,Graduate,married,SALARIED,17183,231699,60.0,606.0,239340.0,Approved,2019-01-19
APP105117,Female,61.0,graduate,MARRIED,Salaried,33361,"78,138",36.0,536.0,315317.0,Rejected,2024-01-13
APP105118,female,46.0,Not Graduate,MARRIED,self-employed,"81,244",1622394,60.0,722.0,800339.0,Approved,2023-12-05
APP105119,MALE,79.0,Graduate,Single,self-employed,35793,2784227 rs,36.0,416.0,820899.0,Rejected,2022-01-08
APP105120,FEMALE,33.0,graduate,Married,SALARIED,11734,2701051,72.0,688.0,182414.0,Approved,2018-04-22
APP105121,male,69.0,GRADUATE,Married,SALARIED,22436,1421207,36.0,340.0,738031.0,Rejected,2024-08-11
APP105122,female,19.0,Graduate,married,Self-Employed,124382,351037,60.0,741.0,162124.0,Rejected,2018-07-07
APP105123,Female,78.0,GRADUATE,SINGLE,Salaried,198418,2413638,48.0,664.0,23829.0,Approved,2020-07-28
APP105124,MALE,,not graduate,Single,Salaried,65207,1007859,24.0,369.0,179783.0,Approved,2020-04-06
APP105125,male,69.0,not graduate,married,Salaried,195819,1138677,36.0,368.0,608471.0,Approved,2018-07-28
APP105126,female,58.0,GRADUATE,Married,self-employed,32796,"1,396,806",24.0,887.0,81490.0,Rejected,2020-04-23
APP105127,male,69.0,not graduate,Single,self-employed,199843,1826763,48.0,646.0,339936.0,Rejected,2024-09-05
APP105128,Female,48.0,not graduate,MARRIED,SELF EMPLOYED,179034,2971980,,816.0,427210.0,Rejected,2019-09-10
APP105129,MALE,43.0,Not Graduate,SINGLE,Self-Employed,48571,2233199,24.0,865.0,419920.0,Rejected,2022-01-22
APP105130,male,44.0,GRADUATE,Married,,169045,207879,48.0,777.0,197681.0,Approved,2024-09-11
APP105131,male,68.0,GRADUATE,Married,SALARIED,11401,1820121,,712.0,510709.0,Rejected,2024-09-03
APP105132,Male,65.0,,married,SALARIED,133744,569010,48.0,443.0,772332.0,Approved,2020-04-16
APP105133,male,28.0,Not Graduate,,SELF EMPLOYED,28465,720185,24.0,832.0,172373.0,Rejected,2018-12-03
APP105134,Male,25.0,Graduate,Married,SELF EMPLOYED,139991,2117866,60.0,605.0,843426.0,Rejected,2022-01-19
APP105135,MALE,29.0,Not Graduate,,self-employed,116542,1427240,24.0,420.0,574786.0,Approved,2022-11-28
APP105136,female,62.0,Graduate,Married,SELF EMPLOYED,140421,1478188,24.0,636.0,804602.0,Approved,2023-04-09
APP105137,female,51.0,GRADUATE,married,SELF EMPLOYED,161046,1456244,36.0,661.0,525734.0,Approved,
APP105138,MALE,89.0,Not Graduate,Married,SALARIED,78300,"1,823,499",48.0,882.0,880754.0,Approved,2024-05-17
APP105139,MALE,64.0,graduate,married,SELF EMPLOYED,198686,2793750,72.0,353.0,544014.0,Approved,2022-04-12
APP105140,FEMALE,38.0,not graduate,MARRIED,Self-Employed,78805,1827656,12.0,,235309.0,Approved,2021-07-28
APP105141,MALE,58.0,Graduate,MARRIED,SELF EMPLOYED,59586,2708979,48.0,655.0,,Approved,2019-09-30
APP105142,,39.0,not graduate,MARRIED,Salaried,68580,2265852 rs,12.0,891.0,283102.0,Rejected,2024-01-01
APP105143,female,38.0,GRADUATE,MARRIED,SELF EMPLOYED,173878,1212993,72.0,694.0,630238.0,Approved,2018-07-29
APP105144,Female,45.0,,Single,self-employed,67811,457418,72.0,889.0,723670.0,Approved,2022-09-28
APP105145,female,84.0,GRADUATE,Single,Self-Employed,13264,2387200,12.0,715.0,851405.0,Rejected,2018-01-05
APP105146,Male,88.0,not graduate,MARRIED,SELF EMPLOYED,135445,2367045,48.0,364.0,756891.0,Rejected,2022-03-16
APP105147,,,GRADUATE,MARRIED,self-employed,123881,2836003,48.0,850.0,313483.0,Approved,2021-04-13
APP105148,FEMALE,150.0,,SINGLE,Self-Employed,181550,2689130,12.0,649.0,579752.0,Approved,2022-09-15
APP105149,MALE,69.0,not graduate,Married,SELF EMPLOYED,110423,1645557,12.0,579.0,767075.0,Rejected,2021-10-30
APP105150,MALE,60.0,GRADUATE,SINGLE,Self-Employed,90647,1569446,72.0,378.0,134143.0,Rejected,2023-12-06
APP105151,female,88.0,Graduate,SINGLE,Salaried,129231,1258911,72.0,468.0,767171.0,Rejected,2024-01-13
APP105152,Female,36.0,,SINGLE,SALARIED,24752,239342,72.0,778.0,481597.0,Approved,2024-08-03
APP105153,Female,44.0,Graduate,SINGLE,SELF EMPLOYED,75064,2362363,12.0,341.0,706771.0,,2021-08-27
APP105154,FEMALE,35.0,GRADUATE,SINGLE,Self-Employed,154851,"744,802",48.0,658.0,901087.0,Rejected,2019-02-05
APP105155,Male,30.0,GRADUATE,SINGLE,self-employed,11.4k,1646062,48.0,624.0,81462.0,Approved,2021-11-13
APP105156,female,18.0,GRADUATE,MARRIED,Salaried,61298,787754,24.0,423.0,,Rejected,2023-05-18
APP105157,MALE,51.0,GRADUATE,SINGLE,SALARIED,173736,2827590,12.0,399.0,,Rejected,2024-05-27
APP105158,female,30.0,not graduate,Single,self-employed,191.9k,143773,48.0,367.0,471633.0,Rejected,2018-08-14
APP105159,FEMALE,68.0,Not Graduate,Married,Salaried,143803,,60.0,623.0,911261.0,Rejected,2022-11-18
APP105160,male,18.0,not graduate,Single,SELF EMPLOYED,23536,1631597,24.0,617.0,544252.0,Rejected,2023-11-29
APP105161,male,45.0,,married,self-employed,118837,456199,,643.0,497179.0,Approved,2024-03-30
APP105162,FEMALE,,GRADUATE,Single,Self-Employed,52565,821382,72.0,414.0,860472.0,Rejected,2022-08-08
APP105163,MALE,89.0,Graduate,married,Salaried,43374,2883222,36.0,886.0,633334.0,Approved,2022-07-30
APP105164,FEMALE,72.0,Graduate,MARRIED,Salaried,60852,1304633,72.0,578.0,180752.0,Rejected,2018-05-08
APP105165,MALE,43.0,graduate,married,SELF EMPLOYED,157338,2382138,24.0,310.0,49107.0,Rejected,2020-07-19
APP105166,Female,31.0,Not Graduate,,Salaried,111095,261362,36.0,817.0,399348.0,Approved,
APP105167,FEMALE,85.0,graduate,SINGLE,SALARIED,154276,2832913,24.0,768.0,181988.0,Rejected,2018-04-26
APP105168,MALE,80.0,not graduate,SINGLE,Self-Employed,"99,796","1,473,462",60.0,533.0,703742.0,Approved,2023-03-27
APP105169,FEMALE,31.0,graduate,married,SELF EMPLOYED,119080,,48.0,382.0,630190.0,Rejected,2021-05-07
APP105170,FEMALE,44.0,graduate,married,SALARIED,44181,400392,72.0,455.0,693885.0,Rejected,2021-03-10
APP105171,MALE,58.0,graduate,married,SELF EMPLOYED,41192,2169165,72.0,659.0,118951.0,Rejected,2022-03-14
APP105172,MALE,20.0,Not Graduate,Married,SELF EMPLOYED,114459,410101,72.0,782.0,829322.0,Rejected,2020-07-12
APP105173,Male,76.0,Graduate,Married,Self-Employed,102553,2293417,24.0,805.0,224106.0,Rejected,2020-09-18
APP105174,FEMALE,40.0,Graduate,Married,Salaried,115928,495428,72.0,579.0,227197.0,Approved,2019-10-15
APP105175,male,35.0,graduate,SINGLE,SELF EMPLOYED,55619,2037087,24.0,341.0,473287.0,Rejected,2021-02-22
APP105176,FEMALE,-5.0,Not Graduate,MARRIED,self-employed,187.3k,459572,36.0,799.0,62965.0,Approved,2020-10-30
APP105177,FEMALE,58.0,Graduate,,Self-Employed,190274,296823,48.0,538.0,788987.0,Rejected,2022-08-04
APP105178,MALE,25.0,GRADUATE,Married,Self-Employed,54963,1216017,12.0,567.0,331752.0,Rejected,2019-05-18
APP105179,FEMALE,49.0,Graduate,Single,self-employed,46181,"1,762,228",60.0,425.0,,Approved,2020-08-21
APP105180,female,58.0,Graduate,Married,Self-Employed,180597,1722230,12.0,737.0,183506.0,Approved,2021-08-13
APP105181,FEMALE,62.0,Not Graduate,married,SELF EMPLOYED,90807,106071,12.0,349.0,768675.0,,
APP105182,female,26.0,Not Graduate,married,SALARIED,187256,2016666,60.0,456.0,66470.0,Rejected,2018-05-21
APP105183,male,65.0,Graduate,SINGLE,Salaried,126446,2331404,36.0,897.0,65494.0,Approved,2018-12-15
APP105184,MALE,41.0,GRADUATE,SINGLE,SALARIED,79.2k,155298,48.0,558.0,,Approved,2024-12-19
APP105185,FEMALE,61.0,GRADUATE,Single,Self-Employed,78048,2394667,60.0,520.0,892874.0,Approved,2018-07-12
APP105186,female,75.0,graduate,SINGLE,self-employed,9123,467482,12.0,401.0,118121.0,Approved,2020-01-14
,female,83.0,graduate,MARRIED,Self-Employed,47809,1279665,36.0,414.0,,Approved,2023-10-04
APP105188,female,35.0,Graduate,MARRIED,Self-Employed,78309,2622490,48.0,646.0,,Rejected,2022-07-23
APP105189,Female,46.0,Graduate,MARRIED,Self-Employed,74177,1437402,24.0,348.0,321600.0,Rejected,2019-01-15
,Male,19.0,Graduate,SINGLE,Salaried,117806,2150187,48.0,661.0,504526.0,Approved,2018-11-18
APP105191,male,85.0,GRADUATE,Married,,160836,1298978,72.0,595.0,3728.0,Rejected,2023-10-05
APP105192,FEMALE,56.0,not graduate,Single,Self-Employed,127669,2339019,72.0,427.0,41283.0,Approved,2019-01-03
APP105193,Female,150.0,graduate,Single,,120275,1213700,36.0,360.0,151403.0,Rejected,2019-01-02
APP105194,,58.0,graduate,Single,self-employed,34413,63343,48.0,397.0,879652.0,Rejected,2023-03-05
APP105195,FEMALE,88.0,not graduate,Married,SELF EMPLOYED,92702,1223794,12.0,378.0,871329.0,Rejected,2022-04-13
APP105196,MALE,39.0,Graduate,SINGLE,Self-Employed,137836,2865703,24.0,509.0,180505.0,Rejected,2018-09-23
APP105197,MALE,66.0,graduate,Married,Self-Employed,99564,381312,72.0,886.0,843660.0,Approved,2023-07-29
APP105198,MALE,45.0,GRADUATE,married,Self-Employed,22805,2419494,,,,Rejected,2020-03-20
APP105199,Female,33.0,not graduate,Married,Salaried,105.9k,1811161,48.0,898.0,886095.0,Approved,2020-10-30
APP105200,FEMALE,85.0,GRADUATE,SINGLE,self-employed,96185,2657673,12.0,632.0,418833.0,Rejected,2018-06-25
APP105201,Male,79.0,Graduate,Married,SALARIED,,1016885,72.0,303.0,663509.0,Approved,2024-09-14
APP105202,male,53.0,graduate,SINGLE,SELF EMPLOYED,151539,,36.0,782.0,461762.0,Rejected,2020-09-08
APP105203,MALE,39.0,GRADUATE,Married,Self-Employed,10828,2661132,24.0,550.0,499642.0,Rejected,2019-08-25
APP105204,MALE,28.0,not graduate,Married,SALARIED,53784,"2,796,045",24.0,435.0,816577.0,,2023-03-03
APP105205,FEMALE,59.0,Graduate,Single,SALARIED,187192,1693334,24.0,552.0,571593.0,Approved,2022-10-15
APP105206,FEMALE,72.0,graduate,Single,Salaried,162776,1578298,60.0,521.0,943024.0,Approved,2023-07-02
APP105207,Female,150.0,graduate,Single,Salaried,122435,839777,60.0,446.0,110478.0,Rejected,2020-03-15
APP105208,Female,,Graduate,SINGLE,SALARIED,,381684,24.0,841.0,833554.0,Approved,2023-05-21
APP105209,MALE,74.0,Graduate,MARRIED,Self-Employed,36682,2929976,60.0,391.0,302773.0,Approved,2020-10-12
APP105210,FEMALE,51.0,Graduate,MARRIED,SELF EMPLOYED,67.5k,2208245,48.0,848.0,277566.0,Rejected,2019-01-24
APP105211,Male,150.0,,MARRIED,Self-Employed,110331,"968,578",72.0,639.0,805171.0,Approved,2018-07-24
APP105212,male,87.0,Not Graduate,MARRIED,self-employed,34709,803420,48.0,810.0,190410.0,Approved,2023-05-03
APP105213,FEMALE,21.0,graduate,SINGLE,self-employed,32131,1865481,24.0,813.0,72136.0,Rejected,2021-09-08
APP105214,FEMALE,63.0,GRADUATE,Single,self-employed,55533,1505879,24.0,855.0,544492.0,Rejected,2020-12-20
APP105215,,28.0,not graduate,Single,Self-Employed,188.0k,286603,72.0,860.0,,Rejected,2018-09-12
APP105216,Female,78.0,graduate,Single,Salaried,165895,"2,480,897",24.0,760.0,725769.0,Rejected,2024-01-03
APP105217,male,52.0,Not Graduate,SINGLE,SALARIED,42998,2786587,72.0,315.0,921302.0,Approved,2019-04-17
APP105218,MALE,86.0,not graduate,Married,SALARIED,161291,2275020,60.0,636.0,418874.0,Approved,2019-08-24
APP105219,FEMALE,74.0,graduate,married,Self-Employed,,800887,72.0,649.0,656582.0,Rejected,2020-04-07
APP105220,MALE,28.0,Not Graduate,SINGLE,Self-Employed,161868,220733,24.0,895.0,652515.0,Approved,2022-04-07
APP105221,FEMALE,29.0,Graduate,Married,SELF EMPLOYED,17287,88288,12.0,876.0,322013.0,Approved,2020-02-20
APP105222,MALE,60.0,Not Graduate,Single,self-employed,18837,234684,48.0,537.0,658518.0,Approved,2022-09-13
APP105223,male,36.0,graduate,Single,Self-Employed,151611,1455066,48.0,646.0,246612.0,Rejected,2020-10-24
APP105224,Female,85.0,Not Graduate,,SELF EMPLOYED,117897,1897903,36.0,488.0,772971.0,Rejected,2021-08-02
APP105225,male,76.0,graduate,MARRIED,SELF EMPLOYED,166307,2370849,72.0,771.0,166921.0,Approved,2018-08-09
APP105226,female,19.0,graduate,Married,Salaried,94740,2910703,48.0,597.0,692969.0,Approved,2019-11-26
APP105227,Male,25.0,Not Graduate,married,self-employed,135132,2101758,48.0,640.0,139579.0,Rejected,2022-07-30
APP105228,Female,39.0,Not Graduate,Married,SALARIED,199329,2452358,24.0,580.0,50992.0,Approved,2024-07-10
APP105229,,38.0,not graduate,,Self-Employed,196520,1239986,,824.0,835929.0,Rejected,2020-04-04
APP105230,female,46.0,not graduate,married,Salaried,168117,2606726,12.0,809.0,981862.0,Approved,2024-05-02
APP105231,Male,54.0,GRADUATE,Married,Salaried,76109,2017600,,416.0,11331.0,,2019-10-14
APP105232,female,46.0,graduate,Married,SELF EMPLOYED,41516,157683,72.0,857.0,304538.0,Rejected,2020-01-11
APP105233,FEMALE,54.0,not graduate,SINGLE,SALARIED,71.8k,2312813,12.0,798.0,511382.0,Approved,2019-07-31
APP105234,FEMALE,38.0,GRADUATE,married,Salaried,79648,668352,,899.0,640417.0,Rejected,2022-04-06
APP105235,MALE,29.0,graduate,Single,self-employed,30370,1537367,24.0,870.0,817462.0,Rejected,2022-01-18
APP105236,Female,65.0,GRADUATE,,Salaried,151299,727894,12.0,792.0,605097.0,Approved,2021-05-22
APP105237,FEMALE,64.0,not graduate,Single,SELF EMPLOYED,59240,2553113,12.0,517.0,344718.0,Rejected,2023-04-17
APP105238,female,32.0,GRADUATE,Single,Salaried,130835,773666,24.0,890.0,434398.0,Rejected,2018-05-01
,Female,84.0,Not Graduate,MARRIED,,178182,1633269,48.0,383.0,819808.0,Rejected,2018-04-30
APP105240,FEMALE,30.0,GRADUATE,MARRIED,Salaried,,2439508,12.0,820.0,93407.0,Rejected,2018-01-17
APP105241,MALE,76.0,Graduate,Married,self-employed,110521,1601948,36.0,473.0,270224.0,Approved,2020-06-26
APP105242,male,150.0,Graduate,married,Self-Employed,101015,1638753 rs,12.0,321.0,872434.0,Rejected,2021-08-25
APP105243,,,GRADUATE,MARRIED,Self-Employed,185560,2554115,60.0,715.0,422118.0,,2018-06-12
APP105244,Male,89.0,Graduate,married,Salaried,188587,2467052,36.0,480.0,475940.0,Rejected,2018-10-18
APP105245,FEMALE,36.0,GRADUATE,Married,SALARIED,114736,408212,48.0,506.0,92752.0,Rejected,2022-03-05
APP105246,Male,74.0,GRADUATE,Single,Self-Employed,31371,1164155,12.0,582.0,815808.0,Approved,2018-10-24
APP105247,Male,49.0,,MARRIED,Salaried,65046,2953984,24.0,784.0,267389.0,Rejected,2018-05-13
APP105248,female,38.0,Graduate,MARRIED,Self-Employed,102292,757628,72.0,824.0,927691.0,Rejected,2022-11-09
APP105249,Female,31.0,graduate,Married,SELF EMPLOYED,151940,2313606,36.0,521.0,,Rejected,2020-07-27
APP105250,female,41.0,GRADUATE,married,Salaried,76524,"1,159,670",24.0,470.0,462569.0,Rejected,2022-12-07
APP105251,FEMALE,66.0,GRADUATE,married,Salaried,95588,1431084,72.0,666.0,869909.0,Rejected,2023-12-11
APP105252,Male,49.0,Not Graduate,SINGLE,Self-Employed,82.3k,798605,60.0,310.0,393076.0,Approved,2023-10-01
